datetime,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore
2015-05-14 11:00:00,486.0,0.0,4030.0,3910.0,374.0,0.0,1111.0,5446.0,5058.0,82.0,70.0,3863.0,120.0,6391.0
2015-05-14 12:00:00,496.0,0.0,4023.0,3875.0,391.0,0.0,1049.0,5005.0,5055.0,85.0,69.0,4659.0,152.0,7590.0
2015-05-14 13:00:00,493.0,0.0,4076.0,3853.0,393.0,12.0,1017.0,4487.0,5051.0,89.0,73.0,4814.0,164.0,8548.0
2015-05-14 14:00:00,483.0,0.0,3801.0,3692.0,392.0,73.0,976.0,3407.0,5046.0,92.0,74.0,4922.0,164.0,9603.0
2015-05-14 15:00:00,495.0,0.0,3511.0,3665.0,372.0,275.0,965.0,3408.0,5040.0,92.0,68.0,4705.0,160.0,10171.0
2015-05-14 16:00:00,495.0,0.0,3510.0,3734.0,372.0,289.0,964.0,3109.0,5022.0,88.0,69.0,4289.0,157.0,10868.0
2015-05-14 17:00:00,501.0,0.0,3694.0,3703.0,386.0,289.0,948.0,2858.0,4998.0,91.0,67.0,3862.0,161.0,11255.0
2015-05-14 18:00:00,482.0,0.0,3825.0,3701.0,387.0,288.0,955.0,2339.0,5017.0,91.0,71.0,3186.0,160.0,11667.0
2015-05-14 19:00:00,484.0,0.0,3911.0,3699.0,387.0,289.0,949.0,2131.0,5020.0,92.0,74.0,2144.0,146.0,12137.0
2015-05-14 20:00:00,516.0,0.0,3932.0,3633.0,383.0,334.0,964.0,2418.0,5022.0,87.0,72.0,1194.0,151.0,11850.0
2015-05-14 21:00:00,534.0,0.0,4092.0,3500.0,375.0,207.0,968.0,3256.0,5029.0,85.0,75.0,626.0,153.0,11644.0
2015-05-14 22:00:00,532.0,0.0,3999.0,3433.0,368.0,239.0,950.0,2781.0,5035.0,84.0,76.0,514.0,159.0,11364.0
2015-05-14 23:00:00,503.0,0.0,3773.0,3180.0,376.0,418.0,945.0,2249.0,5037.0,84.0,76.0,504.0,158.0,10773.0
2015-05-15 00:00:00,486.0,0.0,3930.0,2854.0,338.0,1104.0,913.0,2929.0,5039.0,85.0,73.0,397.0,156.0,9968.0
2015-05-15 01:00:00,477.0,0.0,3738.0,2819.0,327.0,1613.0,912.0,3104.0,5043.0,85.0,72.0,284.0,151.0,9731.0
2015-05-15 02:00:00,474.0,0.0,3415.0,2827.0,325.0,1874.0,901.0,3171.0,5045.0,85.0,72.0,255.0,144.0,9540.0
2015-05-15 03:00:00,474.0,0.0,3300.0,2598.0,320.0,1905.0,894.0,2984.0,5046.0,84.0,73.0,234.0,151.0,9317.0
2015-05-15 04:00:00,477.0,0.0,3327.0,2300.0,327.0,1923.0,889.0,2972.0,5045.0,84.0,70.0,170.0,150.0,9139.0
2015-05-15 05:00:00,484.0,0.0,3492.0,2337.0,322.0,1814.0,895.0,3145.0,5045.0,84.0,71.0,62.0,159.0,8918.0
2015-05-15 06:00:00,504.0,0.0,3603.0,2323.0,325.0,1161.0,904.0,3209.0,5046.0,85.0,72.0,54.0,159.0,8703.0
2015-05-15 07:00:00,555.0,0.0,3553.0,2345.0,329.0,609.0,907.0,3605.0,5042.0,88.0,72.0,189.0,166.0,8283.0
2015-05-15 08:00:00,567.0,0.0,3691.0,2646.0,347.0,37.0,954.0,3225.0,5048.0,89.0,72.0,979.0,162.0,8063.0
2015-05-15 09:00:00,583.0,0.0,3607.0,2661.0,351.0,65.0,989.0,3237.0,5060.0,89.0,74.0,2932.0,167.0,8160.0
2015-05-15 10:00:00,583.0,0.0,3620.0,2379.0,366.0,220.0,995.0,3314.0,5060.0,87.0,74.0,4338.0,165.0,8458.0
2015-05-15 11:00:00,574.0,0.0,3714.0,2223.0,386.0,525.0,999.0,3789.0,5058.0,87.0,73.0,4965.0,165.0,8701.0
2015-05-15 12:00:00,566.0,0.0,3829.0,2340.0,397.0,450.0,997.0,3908.0,5059.0,86.0,76.0,5262.0,164.0,8481.0
2015-05-15 13:00:00,573.0,0.0,3922.0,2518.0,402.0,431.0,989.0,3290.0,5057.0,85.0,76.0,5387.0,171.0,8612.0
2015-05-15 14:00:00,570.0,0.0,3818.0,2459.0,405.0,398.0,979.0,2451.0,5057.0,85.0,78.0,5403.0,179.0,8968.0
2015-05-15 15:00:00,563.0,0.0,3694.0,2605.0,401.0,68.0,958.0,2017.0,5057.0,84.0,80.0,5256.0,177.0,9292.0
2015-05-15 16:00:00,562.0,0.0,3655.0,2687.0,396.0,135.0,941.0,1915.0,5056.0,84.0,80.0,4998.0,177.0,9595.0
2015-05-15 17:00:00,557.0,0.0,3694.0,2566.0,391.0,141.0,934.0,1966.0,5055.0,85.0,80.0,4604.0,174.0,9980.0
2015-05-15 18:00:00,556.0,0.0,3650.0,2403.0,399.0,140.0,948.0,1647.0,5055.0,85.0,81.0,4064.0,165.0,10488.0
2015-05-15 19:00:00,562.0,0.0,3705.0,2370.0,390.0,199.0,953.0,2004.0,5053.0,85.0,79.0,3267.0,173.0,10566.0
2015-05-15 20:00:00,563.0,0.0,3782.0,2479.0,389.0,107.0,973.0,2685.0,5054.0,86.0,80.0,1914.0,178.0,10378.0
2015-05-15 21:00:00,571.0,0.0,4141.0,2539.0,387.0,97.0,1037.0,3397.0,5055.0,86.0,81.0,920.0,179.0,9836.0
2015-05-15 22:00:00,560.0,0.0,4170.0,2748.0,376.0,4.0,1038.0,2963.0,5055.0,87.0,79.0,693.0,179.0,9321.0
2015-05-15 23:00:00,556.0,0.0,3860.0,2521.0,380.0,350.0,986.0,2437.0,5059.0,86.0,81.0,681.0,176.0,9322.0
2015-05-16 00:00:00,552.0,0.0,3915.0,2340.0,321.0,908.0,927.0,2788.0,5059.0,85.0,73.0,681.0,175.0,9201.0
2015-05-16 01:00:00,549.0,0.0,3978.0,2065.0,317.0,1157.0,915.0,2905.0,5059.0,86.0,72.0,678.0,173.0,8737.0
2015-05-16 02:00:00,517.0,0.0,3877.0,1893.0,316.0,1339.0,904.0,2844.0,5060.0,86.0,73.0,677.0,167.0,8354.0
2015-05-16 03:00:00,499.0,0.0,3875.0,1858.0,316.0,1605.0,898.0,2848.0,5056.0,87.0,73.0,675.0,161.0,7938.0
2015-05-16 04:00:00,488.0,0.0,3914.0,1915.0,316.0,1889.0,891.0,2768.0,5050.0,87.0,74.0,670.0,167.0,7967.0
2015-05-16 05:00:00,487.0,0.0,3633.0,1871.0,298.0,1890.0,887.0,2534.0,5047.0,87.0,74.0,610.0,161.0,8488.0
2015-05-16 06:00:00,490.0,0.0,3664.0,1691.0,284.0,1874.0,881.0,2700.0,5039.0,87.0,73.0,378.0,146.0,8798.0
2015-05-16 07:00:00,492.0,0.0,3742.0,1538.0,280.0,1794.0,881.0,2785.0,5041.0,87.0,71.0,274.0,161.0,8770.0
2015-05-16 08:00:00,491.0,0.0,3831.0,1503.0,281.0,1365.0,926.0,3043.0,5043.0,86.0,75.0,1160.0,167.0,8339.0
2015-05-16 09:00:00,496.0,0.0,3395.0,1363.0,274.0,552.0,951.0,2482.0,5043.0,86.0,74.0,3358.0,165.0,8193.0
2015-05-16 10:00:00,494.0,0.0,3410.0,1405.0,275.0,785.0,957.0,3791.0,5046.0,87.0,72.0,4466.0,164.0,8028.0
2015-05-16 11:00:00,487.0,0.0,3501.0,1210.0,275.0,677.0,948.0,4103.0,5045.0,86.0,71.0,4894.0,162.0,7874.0
2015-05-16 12:00:00,471.0,0.0,3604.0,1277.0,274.0,535.0,948.0,3856.0,5048.0,86.0,69.0,5200.0,165.0,7772.0
2015-05-16 13:00:00,500.0,0.0,3626.0,1271.0,273.0,339.0,939.0,2896.0,5047.0,85.0,70.0,5352.0,167.0,8052.0
2015-05-16 14:00:00,511.0,0.0,3495.0,1204.0,282.0,621.0,939.0,2731.0,5047.0,85.0,72.0,5438.0,164.0,8383.0
2015-05-16 15:00:00,492.0,0.0,3485.0,1097.0,278.0,1118.0,916.0,3158.0,5044.0,85.0,71.0,5367.0,166.0,8606.0
2015-05-16 16:00:00,489.0,0.0,3509.0,1174.0,277.0,1288.0,897.0,3051.0,5042.0,85.0,70.0,5130.0,160.0,8956.0
2015-05-16 17:00:00,488.0,0.0,3364.0,1124.0,279.0,1652.0,888.0,3015.0,5043.0,85.0,71.0,4723.0,167.0,9570.0
2015-05-16 18:00:00,488.0,0.0,3375.0,1229.0,279.0,1895.0,893.0,3058.0,5043.0,85.0,72.0,4123.0,168.0,9905.0
2015-05-16 19:00:00,491.0,0.0,3576.0,1323.0,281.0,1820.0,907.0,3302.0,5040.0,85.0,73.0,3291.0,170.0,9927.0
2015-05-16 20:00:00,499.0,0.0,3542.0,1359.0,277.0,951.0,918.0,3796.0,5041.0,85.0,72.0,1977.0,173.0,9874.0
2015-05-16 21:00:00,520.0,0.0,3619.0,1619.0,263.0,436.0,924.0,4502.0,5045.0,86.0,72.0,960.0,173.0,9918.0
2015-05-16 22:00:00,512.0,0.0,3543.0,1653.0,262.0,451.0,920.0,4349.0,5051.0,86.0,72.0,720.0,171.0,10361.0
2015-05-16 23:00:00,510.0,0.0,3706.0,1377.0,262.0,697.0,891.0,2963.0,5053.0,85.0,72.0,724.0,166.0,10777.0
2015-05-17 00:00:00,504.0,0.0,4044.0,1114.0,261.0,1549.0,859.0,2893.0,5056.0,86.0,63.0,717.0,152.0,10823.0
2015-05-17 01:00:00,506.0,0.0,4139.0,1041.0,270.0,1891.0,857.0,2741.0,5056.0,84.0,65.0,711.0,151.0,10565.0
2015-05-17 02:00:00,495.0,0.0,4119.0,1044.0,273.0,2586.0,855.0,2816.0,5057.0,82.0,63.0,706.0,164.0,10191.0
2015-05-17 03:00:00,483.0,0.0,4068.0,1048.0,265.0,2986.0,860.0,2640.0,5054.0,82.0,62.0,671.0,170.0,9927.0
2015-05-17 04:00:00,478.0,0.0,3962.0,1027.0,258.0,2917.0,859.0,2361.0,5044.0,83.0,65.0,635.0,172.0,9828.0
2015-05-17 05:00:00,481.0,0.0,4013.0,1042.0,260.0,2931.0,862.0,2381.0,5042.0,83.0,62.0,608.0,174.0,9627.0
2015-05-17 06:00:00,479.0,0.0,4041.0,1036.0,265.0,2988.0,864.0,2414.0,5040.0,82.0,63.0,446.0,166.0,9428.0
2015-05-17 07:00:00,481.0,0.0,3998.0,1041.0,264.0,2975.0,861.0,2387.0,5043.0,82.0,66.0,330.0,171.0,9200.0
2015-05-17 08:00:00,468.0,0.0,4252.0,1039.0,264.0,2726.0,883.0,2500.0,5041.0,82.0,64.0,1207.0,172.0,8635.0
2015-05-17 09:00:00,467.0,0.0,4108.0,806.0,265.0,2029.0,902.0,2222.0,5040.0,82.0,66.0,3435.0,171.0,8096.0
2015-05-17 10:00:00,458.0,0.0,4155.0,816.0,264.0,1091.0,911.0,2057.0,5038.0,84.0,63.0,4642.0,171.0,7686.0
2015-05-17 11:00:00,471.0,0.0,3875.0,806.0,266.0,636.0,940.0,2049.0,5037.0,84.0,69.0,5108.0,175.0,7361.0
2015-05-17 12:00:00,475.0,0.0,4010.0,803.0,264.0,245.0,943.0,1931.0,5034.0,85.0,70.0,5377.0,178.0,6983.0
2015-05-17 13:00:00,503.0,0.0,4147.0,887.0,263.0,192.0,943.0,1826.0,5033.0,84.0,69.0,5501.0,178.0,6654.0
2015-05-17 14:00:00,500.0,0.0,4336.0,924.0,267.0,221.0,934.0,1865.0,5031.0,84.0,72.0,5511.0,176.0,6343.0
2015-05-17 15:00:00,474.0,0.0,4083.0,947.0,265.0,568.0,901.0,2199.0,5027.0,84.0,70.0,5413.0,174.0,6462.0
2015-05-17 16:00:00,477.0,0.0,3825.0,948.0,265.0,647.0,892.0,2162.0,5027.0,84.0,69.0,5146.0,171.0,6734.0
2015-05-17 17:00:00,473.0,0.0,3747.0,1004.0,264.0,713.0,887.0,2158.0,5027.0,84.0,69.0,4787.0,170.0,7008.0
2015-05-17 18:00:00,471.0,0.0,3668.0,1061.0,268.0,713.0,881.0,2458.0,5028.0,84.0,69.0,4213.0,171.0,7344.0
2015-05-17 19:00:00,474.0,0.0,3771.0,1150.0,270.0,712.0,897.0,2955.0,5028.0,84.0,71.0,3371.0,175.0,7469.0
2015-05-17 20:00:00,510.0,0.0,4046.0,1329.0,274.0,488.0,927.0,3804.0,5029.0,84.0,70.0,1988.0,181.0,7510.0
2015-05-17 21:00:00,520.0,0.0,4643.0,1570.0,286.0,73.0,1003.0,4051.0,5031.0,85.0,69.0,976.0,178.0,7705.0
2015-05-17 22:00:00,524.0,0.0,4564.0,1647.0,289.0,0.0,952.0,4463.0,5033.0,85.0,67.0,755.0,173.0,7820.0
2015-05-17 23:00:00,504.0,0.0,4305.0,1676.0,288.0,0.0,913.0,3448.0,5036.0,86.0,66.0,729.0,173.0,7486.0
2015-05-18 00:00:00,485.0,0.0,5120.0,1718.0,286.0,234.0,895.0,2163.0,5037.0,87.0,66.0,725.0,177.0,7049.0
2015-05-18 01:00:00,484.0,2.0,4969.0,1961.0,285.0,822.0,895.0,2484.0,5037.0,87.0,66.0,725.0,181.0,6530.0
2015-05-18 02:00:00,484.0,34.0,5073.0,2080.0,286.0,945.0,882.0,2259.0,5042.0,87.0,66.0,724.0,180.0,5900.0
2015-05-18 03:00:00,482.0,86.0,5219.0,2255.0,282.0,946.0,882.0,2245.0,5037.0,86.0,65.0,720.0,180.0,5321.0
2015-05-18 04:00:00,477.0,143.0,4988.0,2650.0,286.0,944.0,882.0,2140.0,5036.0,85.0,66.0,688.0,181.0,4939.0
2015-05-18 05:00:00,482.0,171.0,4956.0,2975.0,287.0,855.0,910.0,2512.0,5035.0,85.0,63.0,648.0,184.0,4556.0
2015-05-18 06:00:00,483.0,231.0,5456.0,3382.0,300.0,485.0,977.0,3345.0,5034.0,85.0,66.0,488.0,186.0,4143.0
2015-05-18 07:00:00,483.0,321.0,5374.0,3737.0,318.0,0.0,1019.0,4184.0,5042.0,85.0,63.0,397.0,183.0,3945.0
2015-05-18 08:00:00,492.0,326.0,5723.0,4053.0,368.0,0.0,1059.0,5162.0,5059.0,85.0,61.0,1137.0,181.0,3608.0
2015-05-18 09:00:00,504.0,323.0,6027.0,4261.0,375.0,0.0,1095.0,5219.0,5059.0,90.0,62.0,2960.0,180.0,3333.0
2015-05-18 10:00:00,512.0,326.0,5984.0,4348.0,373.0,0.0,1099.0,4843.0,5057.0,90.0,65.0,4402.0,176.0,3302.0
2015-05-18 11:00:00,503.0,326.0,5764.0,4342.0,370.0,0.0,1045.0,4600.0,5056.0,92.0,66.0,4948.0,166.0,3067.0
2015-05-18 12:00:00,487.0,327.0,5746.0,4336.0,370.0,0.0,1074.0,5474.0,5056.0,91.0,67.0,5155.0,176.0,2815.0
2015-05-18 13:00:00,499.0,328.0,5719.0,4327.0,380.0,0.0,1088.0,5794.0,5054.0,92.0,69.0,5127.0,183.0,2818.0
2015-05-18 14:00:00,496.0,326.0,5401.0,4228.0,380.0,0.0,1058.0,5164.0,5052.0,87.0,71.0,4724.0,181.0,2941.0
2015-05-18 15:00:00,506.0,325.0,5302.0,4161.0,385.0,0.0,1049.0,4766.0,5049.0,85.0,76.0,4538.0,181.0,3047.0
2015-05-18 16:00:00,512.0,326.0,5286.0,4110.0,378.0,0.0,1062.0,4355.0,5036.0,85.0,76.0,4370.0,183.0,3280.0
2015-05-18 17:00:00,511.0,325.0,5335.0,4122.0,384.0,0.0,1065.0,4299.0,5029.0,85.0,77.0,3809.0,181.0,3766.0
2015-05-18 18:00:00,511.0,326.0,5279.0,4169.0,390.0,0.0,1064.0,4336.0,5027.0,86.0,76.0,3051.0,177.0,4466.0
2015-05-18 19:00:00,511.0,319.0,5074.0,4224.0,393.0,0.0,1055.0,4101.0,5035.0,87.0,78.0,2113.0,181.0,5325.0
2015-05-18 20:00:00,518.0,318.0,4968.0,4273.0,401.0,0.0,1084.0,4317.0,5043.0,87.0,79.0,1100.0,179.0,5959.0
2015-05-18 21:00:00,522.0,319.0,5047.0,4268.0,400.0,0.0,1102.0,4103.0,5050.0,87.0,78.0,631.0,177.0,6812.0
2015-05-18 22:00:00,508.0,316.0,4634.0,4317.0,405.0,0.0,990.0,3382.0,5053.0,87.0,83.0,502.0,178.0,7566.0
2015-05-18 23:00:00,494.0,229.0,4350.0,3873.0,403.0,148.0,909.0,2060.0,5054.0,87.0,81.0,427.0,182.0,8314.0
2015-05-19 00:00:00,492.0,181.0,4394.0,3860.0,383.0,679.0,868.0,1996.0,5053.0,87.0,76.0,381.0,181.0,8275.0
2015-05-19 01:00:00,495.0,106.0,4021.0,3281.0,340.0,679.0,871.0,1686.0,5053.0,88.0,76.0,300.0,180.0,8251.0
2015-05-19 02:00:00,494.0,0.0,4010.0,2952.0,333.0,908.0,854.0,1957.0,5049.0,87.0,73.0,206.0,170.0,7997.0
2015-05-19 03:00:00,500.0,0.0,3805.0,3171.0,328.0,1334.0,846.0,2268.0,5040.0,88.0,74.0,165.0,160.0,8025.0
2015-05-19 04:00:00,497.0,0.0,3881.0,3324.0,329.0,1499.0,850.0,2456.0,5042.0,88.0,76.0,125.0,161.0,7946.0
2015-05-19 05:00:00,494.0,0.0,3836.0,3426.0,332.0,1494.0,846.0,2274.0,5045.0,88.0,76.0,71.0,160.0,8097.0
2015-05-19 06:00:00,486.0,0.0,3992.0,3385.0,337.0,812.0,886.0,2122.0,5041.0,88.0,78.0,43.0,158.0,8069.0
2015-05-19 07:00:00,490.0,0.0,4074.0,3491.0,377.0,60.0,886.0,2176.0,5052.0,88.0,76.0,109.0,157.0,8297.0
2015-05-19 08:00:00,504.0,0.0,3855.0,3711.0,386.0,0.0,898.0,4147.0,5060.0,88.0,70.0,627.0,155.0,8200.0
2015-05-19 09:00:00,508.0,0.0,4054.0,3792.0,396.0,0.0,976.0,4710.0,5060.0,87.0,74.0,1783.0,148.0,8096.0
2015-05-19 10:00:00,485.0,0.0,3896.0,3725.0,400.0,0.0,987.0,4159.0,5060.0,88.0,73.0,3241.0,156.0,8103.0
2015-05-19 11:00:00,441.0,0.0,3720.0,3653.0,373.0,0.0,992.0,3938.0,5059.0,93.0,70.0,3922.0,157.0,8345.0
2015-05-19 12:00:00,443.0,0.0,3819.0,3644.0,378.0,0.0,934.0,3576.0,5060.0,92.0,75.0,4323.0,155.0,8238.0
2015-05-19 13:00:00,444.0,0.0,3945.0,3578.0,388.0,0.0,928.0,2946.0,5058.0,89.0,73.0,4585.0,157.0,8299.0
2015-05-19 14:00:00,438.0,0.0,3911.0,3323.0,401.0,9.0,907.0,2255.0,5056.0,92.0,74.0,4498.0,154.0,8554.0
2015-05-19 15:00:00,412.0,0.0,3747.0,3234.0,405.0,103.0,905.0,2123.0,5056.0,88.0,75.0,4332.0,154.0,9232.0
2015-05-19 16:00:00,412.0,0.0,3811.0,3355.0,396.0,540.0,894.0,2486.0,5055.0,86.0,75.0,3972.0,151.0,9910.0
2015-05-19 17:00:00,406.0,0.0,3849.0,3041.0,414.0,561.0,900.0,2440.0,5054.0,92.0,75.0,3581.0,150.0,10206.0
2015-05-19 18:00:00,416.0,0.0,3791.0,2802.0,408.0,567.0,893.0,2134.0,5051.0,89.0,77.0,3048.0,155.0,10757.0
2015-05-19 19:00:00,422.0,0.0,3866.0,2798.0,405.0,693.0,889.0,3023.0,5052.0,89.0,75.0,2463.0,153.0,10805.0
2015-05-19 20:00:00,428.0,0.0,3808.0,2864.0,422.0,517.0,895.0,3958.0,5053.0,86.0,76.0,1534.0,155.0,10607.0
2015-05-19 21:00:00,437.0,0.0,3947.0,3106.0,421.0,346.0,913.0,4740.0,5057.0,86.0,75.0,803.0,158.0,10201.0
2015-05-19 22:00:00,432.0,0.0,4008.0,3311.0,418.0,347.0,891.0,4739.0,5058.0,86.0,76.0,643.0,168.0,9508.0
2015-05-19 23:00:00,432.0,0.0,3898.0,3186.0,409.0,438.0,866.0,2601.0,5058.0,87.0,74.0,624.0,170.0,9333.0
2015-05-20 00:00:00,428.0,0.0,3935.0,3346.0,375.0,858.0,848.0,2334.0,5061.0,86.0,70.0,550.0,174.0,8800.0
2015-05-20 01:00:00,427.0,0.0,3950.0,3171.0,350.0,1152.0,847.0,2342.0,5056.0,87.0,72.0,477.0,183.0,8283.0
2015-05-20 02:00:00,427.0,0.0,3866.0,3119.0,336.0,1139.0,841.0,2229.0,5046.0,87.0,73.0,473.0,180.0,7848.0
2015-05-20 03:00:00,427.0,0.0,3738.0,3099.0,328.0,967.0,843.0,1991.0,5040.0,87.0,72.0,418.0,180.0,7352.0
2015-05-20 04:00:00,426.0,0.0,3722.0,3230.0,335.0,812.0,842.0,1797.0,5037.0,87.0,73.0,370.0,186.0,7034.0
2015-05-20 05:00:00,422.0,0.0,3920.0,3500.0,336.0,618.0,876.0,1806.0,5037.0,88.0,72.0,337.0,184.0,6503.0
2015-05-20 06:00:00,428.0,0.0,4048.0,3727.0,345.0,156.0,826.0,1442.0,5038.0,88.0,72.0,277.0,182.0,6297.0
2015-05-20 07:00:00,431.0,0.0,4274.0,3655.0,361.0,0.0,940.0,1864.0,5045.0,88.0,74.0,272.0,190.0,6273.0
2015-05-20 08:00:00,439.0,0.0,4418.0,3810.0,389.0,0.0,983.0,2809.0,5058.0,87.0,77.0,972.0,191.0,6041.0
2015-05-20 09:00:00,448.0,0.0,4424.0,3825.0,381.0,0.0,1025.0,3677.0,5060.0,88.0,76.0,2655.0,191.0,5886.0
2015-05-20 10:00:00,444.0,0.0,4191.0,3889.0,364.0,0.0,951.0,4621.0,5061.0,88.0,79.0,3807.0,193.0,5794.0
2015-05-20 11:00:00,453.0,0.0,4243.0,3834.0,388.0,0.0,981.0,5091.0,5061.0,87.0,78.0,4472.0,185.0,5806.0
2015-05-20 12:00:00,455.0,0.0,4063.0,3827.0,383.0,0.0,961.0,4792.0,5060.0,87.0,78.0,4909.0,192.0,6032.0
2015-05-20 13:00:00,463.0,0.0,3977.0,3720.0,382.0,31.0,904.0,4721.0,5058.0,88.0,79.0,5004.0,195.0,6187.0
2015-05-20 14:00:00,459.0,0.0,4035.0,3570.0,396.0,139.0,833.0,4221.0,5060.0,90.0,82.0,5047.0,195.0,6251.0
2015-05-20 15:00:00,457.0,0.0,4011.0,3604.0,396.0,51.0,840.0,3431.0,5057.0,99.0,82.0,4876.0,194.0,6467.0
2015-05-20 16:00:00,454.0,0.0,4098.0,3626.0,380.0,0.0,838.0,2897.0,5050.0,98.0,81.0,4586.0,190.0,6852.0
2015-05-20 17:00:00,458.0,0.0,4007.0,3707.0,391.0,0.0,832.0,2517.0,5038.0,96.0,83.0,4225.0,208.0,7404.0
2015-05-20 18:00:00,463.0,0.0,4033.0,3665.0,391.0,0.0,830.0,2115.0,5040.0,95.0,83.0,3566.0,204.0,7959.0
2015-05-20 19:00:00,504.0,0.0,3995.0,3769.0,399.0,23.0,888.0,2080.0,5043.0,95.0,82.0,2665.0,209.0,8330.0
2015-05-20 20:00:00,513.0,0.0,4028.0,3604.0,403.0,0.0,853.0,2608.0,5050.0,95.0,81.0,1501.0,214.0,8683.0
2015-05-20 21:00:00,516.0,0.0,4209.0,3577.0,401.0,0.0,955.0,3361.0,5048.0,96.0,83.0,778.0,214.0,8534.0
2015-05-20 22:00:00,510.0,0.0,4290.0,3551.0,396.0,0.0,988.0,3017.0,5051.0,89.0,84.0,599.0,208.0,8554.0
2015-05-20 23:00:00,508.0,0.0,3984.0,3337.0,375.0,21.0,911.0,1642.0,5052.0,89.0,82.0,585.0,201.0,8639.0
2015-05-21 00:00:00,500.0,0.0,3965.0,2875.0,316.0,324.0,822.0,1737.0,5052.0,89.0,79.0,583.0,202.0,8640.0
2015-05-21 01:00:00,485.0,0.0,3971.0,2569.0,302.0,898.0,816.0,1770.0,5054.0,88.0,79.0,579.0,202.0,8548.0
2015-05-21 02:00:00,479.0,0.0,3868.0,2380.0,300.0,1065.0,807.0,1886.0,5054.0,88.0,77.0,549.0,189.0,8386.0
2015-05-21 03:00:00,471.0,0.0,3933.0,2311.0,300.0,1141.0,806.0,2004.0,5050.0,89.0,79.0,492.0,188.0,8015.0
2015-05-21 04:00:00,472.0,0.0,3821.0,2358.0,301.0,1020.0,798.0,1840.0,5050.0,88.0,76.0,377.0,192.0,7783.0
2015-05-21 05:00:00,487.0,0.0,3851.0,2467.0,301.0,963.0,798.0,1715.0,5052.0,89.0,76.0,243.0,191.0,7686.0
2015-05-21 06:00:00,497.0,0.0,3891.0,2805.0,308.0,266.0,809.0,1639.0,5052.0,88.0,77.0,92.0,196.0,7653.0
2015-05-21 07:00:00,501.0,0.0,4055.0,3007.0,335.0,0.0,829.0,3499.0,5055.0,90.0,77.0,233.0,194.0,7713.0
2015-05-21 08:00:00,514.0,0.0,3881.0,3279.0,383.0,0.0,868.0,4624.0,5063.0,95.0,78.0,1066.0,189.0,7680.0
2015-05-21 09:00:00,520.0,0.0,3789.0,3227.0,388.0,27.0,880.0,4199.0,5065.0,96.0,79.0,2982.0,194.0,8006.0
2015-05-21 10:00:00,518.0,0.0,3603.0,3247.0,396.0,99.0,851.0,3387.0,5065.0,90.0,78.0,4130.0,185.0,8375.0
2015-05-21 11:00:00,517.0,0.0,3684.0,3265.0,391.0,99.0,851.0,2719.0,5064.0,89.0,80.0,4798.0,172.0,8133.0
2015-05-21 12:00:00,516.0,0.0,3800.0,3339.0,390.0,99.0,861.0,2641.0,5063.0,89.0,82.0,5100.0,178.0,7850.0
2015-05-21 13:00:00,527.0,0.0,3826.0,3361.0,389.0,99.0,876.0,2662.0,5062.0,91.0,81.0,5216.0,190.0,7709.0
2015-05-21 14:00:00,528.0,0.0,3711.0,3402.0,398.0,53.0,841.0,2476.0,5062.0,90.0,83.0,5170.0,190.0,7807.0
2015-05-21 15:00:00,537.0,0.0,3682.0,3374.0,396.0,50.0,835.0,2439.0,5061.0,90.0,83.0,5054.0,186.0,8112.0
2015-05-21 16:00:00,559.0,0.0,3802.0,3328.0,396.0,59.0,841.0,1866.0,5060.0,90.0,85.0,4784.0,191.0,8710.0
2015-05-21 17:00:00,555.0,0.0,3796.0,3151.0,392.0,114.0,835.0,2134.0,5061.0,91.0,84.0,4491.0,191.0,9322.0
2015-05-21 18:00:00,569.0,0.0,3891.0,2779.0,398.0,64.0,850.0,2487.0,5061.0,95.0,83.0,3881.0,193.0,9920.0
2015-05-21 19:00:00,572.0,0.0,3853.0,2455.0,401.0,196.0,833.0,3299.0,5062.0,94.0,84.0,3093.0,199.0,10401.0
2015-05-21 20:00:00,566.0,0.0,3895.0,2530.0,390.0,196.0,849.0,4157.0,5063.0,88.0,83.0,1821.0,202.0,10639.0
2015-05-21 21:00:00,567.0,0.0,3977.0,2772.0,395.0,103.0,886.0,4770.0,5065.0,88.0,83.0,852.0,201.0,10605.0
2015-05-21 22:00:00,553.0,0.0,3979.0,2982.0,396.0,83.0,895.0,4580.0,5066.0,87.0,83.0,633.0,200.0,10636.0
2015-05-21 23:00:00,554.0,0.0,3938.0,2870.0,389.0,114.0,907.0,1733.0,5066.0,87.0,82.0,614.0,199.0,10537.0
2015-05-22 00:00:00,549.0,0.0,4033.0,2452.0,369.0,689.0,815.0,1911.0,5066.0,87.0,80.0,607.0,199.0,10540.0
2015-05-22 01:00:00,544.0,0.0,3990.0,2040.0,355.0,932.0,807.0,1844.0,5066.0,87.0,79.0,605.0,196.0,10100.0
2015-05-22 02:00:00,537.0,0.0,3970.0,1970.0,354.0,1093.0,801.0,1746.0,5066.0,87.0,77.0,601.0,190.0,9529.0
2015-05-22 03:00:00,542.0,0.0,3935.0,1828.0,351.0,1222.0,804.0,1734.0,5062.0,87.0,78.0,601.0,192.0,9181.0
